target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
optimizer_beat_density_per_s,mir_brightness,2880,0.06134663936886911,0.000988148506493953,0.059033250040559385,0.0015273007021459595,0.059033250040559385
optimizer_beat_density_per_s,spectral_rolloff_hz_mean,2880,0.04188816653877518,0.024578380188987347,0.058423302014847904,0.001708948838667786,0.058423302014847904
optimizer_beat_density_per_s,mir_centroid,2880,0.03853677191668971,0.038642793499449705,0.05508241166673341,0.0031065402739361104,0.05508241166673341
optimizer_beat_density_per_s,mir_rms,2880,0.05080485750724324,0.006390291801348203,0.05232533727619464,0.004973001837202972,0.05232533727619464
optimizer_beat_density_per_s,rms_mean,2880,0.048851599014858665,0.008739508497097797,0.05113771030702429,0.006052156866550463,0.05113771030702429
optimizer_beat_density_per_s,zero_crossing_rate_std,2880,0.0360990203516446,0.05273714803768114,0.047621623238981996,0.01058876316801656,0.047621623238981996
optimizer_beat_density_per_s,mtb_duration_mean_s,2874,0.028220789020842754,0.13039371408363917,0.035503835853952226,0.05702463001861377,0.035503835853952226
optimizer_beat_density_per_s,mean_note_duration_s,2874,0.028060191467020462,0.13259677009913046,0.035425822230895916,0.05757268510462692,0.035425822230895916
optimizer_beat_density_per_s,spectral_centroid_hz_mean,2880,0.026035604066270805,0.16245948049393882,0.03415894254337069,0.06681740068102048,0.03415894254337069
optimizer_beat_density_per_s,mir_roughness,2880,0.02850298323796825,0.1261957280410803,0.03410968381225446,0.06721172356058092,0.03410968381225446
optimizer_beat_density_per_s,mtb_pitch_std,2874,0.01760734140871466,0.34538083215068793,0.031344926309595574,0.0929429363950237,0.031344926309595574
optimizer_beat_density_per_s,std_pitch,2809,0.017917189693185277,0.34248606034482576,0.02991651673633429,0.11291534482127659,0.02991651673633429
optimizer_beat_density_per_s,spectral_bandwidth_hz_mean,2880,-0.01985411195593504,0.2868189634132486,-0.028433839777141954,0.1271179917568579,0.028433839777141954
optimizer_beat_density_per_s,rms_std,2880,0.03802559094749974,0.04129861887886166,0.024306557409125455,0.19221546737168219,0.024306557409125455
optimizer_beat_density_per_s,onset_strength_mean,2880,0.03464569473469564,0.063022316956662,0.022316905113129743,0.23119744176079837,0.022316905113129743
optimizer_beat_density_per_s,mtb_ioi_mean_s,2809,0.010600367520332943,0.574398669275794,-0.01591386514612146,0.3991653415547123,0.01591386514612146
optimizer_beat_density_per_s,onset_strength_std,2880,0.026339906612406237,0.15760302637322304,0.015875887705110666,0.39439541711301146,0.015875887705110666
optimizer_beat_density_per_s,mean_midi_ioi_s,2809,0.010901253431547407,0.563583887450691,-0.015551624181836256,0.40998555837563005,0.015551624181836256
optimizer_beat_density_per_s,spectral_rolloff_hz_std,2880,0.008119525412951351,0.6631578287996475,0.015023986886841811,0.42026175359854206,0.015023986886841811
optimizer_beat_density_per_s,mtb_duration_std_s,2874,0.012523480846210047,0.5021477112294824,0.011928090698628758,0.5226889747689782,0.011928090698628758
