emotion_term,target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,spearman_fdr_q,abs_spearman_rho
happy,emotion_rating_mean__happy,spectral_spread_Mean,24,0.11248616326110825,0.6007548639301072,0.1034782608695652,0.6303950708493536,0.8170251905087017,0.1034782608695652
happy,emotion_rating_mean__happy,tonal_keyclarity_Mean,24,0.07785113001324587,0.717665503529926,0.09913043478260869,0.6449056390307348,0.830368698621273,0.09913043478260869
happy,emotion_rating_mean__happy,spectral_centroid_Std,24,0.03800399176197372,0.8600543428915686,0.09739130434782609,0.6507456469889162,0.8324473536156916,0.09739130434782609
happy,emotion_rating_mean__happy,spectral_dmfcc_Mean_8,24,0.1544822038488345,0.47106431314235564,0.09478260869565217,0.6595430787691372,0.8382579775323873,0.09478260869565217
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_33,24,0.16412371661701025,0.44347700008339697,0.09130434782608696,0.6713412695646411,0.8477835263091942,0.09130434782608696
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_18,24,0.05564824569569471,0.7962015905545003,-0.08782608695652173,0.6832152692148052,0.8572828537281314,0.08782608695652173
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_32,24,0.1833839984081529,0.3910343681504862,0.08173913043478259,0.7041697144360881,0.877983757872844,0.08173913043478259
happy,emotion_rating_mean__happy,spectral_ddmfcc_Mean_11,24,-0.013643935740092872,0.9495468646767073,-0.07565217391304348,0.725335122330957,0.8930688693699909,0.07565217391304348
happy,emotion_rating_mean__happy,pitch_std,24,0.07012376156072855,0.7447294278451349,-0.07565217391304348,0.725335122330957,0.8930688693699909,0.07565217391304348
happy,emotion_rating_mean__happy,n_notes,24,0.03620625744859192,0.8666151739404879,-0.07391304347826086,0.7314191793924034,0.8949663250950526,0.07391304347826086
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_6,24,-0.0252877656437906,0.9066308783875148,-0.07217391304347825,0.7375189840952583,0.8968595053504067,0.07217391304347825
happy,emotion_rating_mean__happy,spectral_mfcc_Std_5,24,0.13292741630912527,0.5357829976063017,0.06956521739130435,0.7466974841785088,0.9024503336390566,0.06956521739130435
happy,emotion_rating_mean__happy,spectral_flatness_Std,24,0.08897978172063173,0.6792685642423069,0.0634782608695652,0.7682424072237529,0.9228277696529227,0.0634782608695652
happy,emotion_rating_mean__happy,spectral_rolloff85_Std,24,0.03439997306403142,0.8732158264997478,0.06173913043478261,0.7744295754905792,0.9246219780099644,0.06173913043478261
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_22,24,0.16722395514036953,0.4347925884881909,0.05739130434782608,0.7899551413098405,0.9317380116401657,0.05739130434782608
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_15,24,0.12400342929256336,0.5637396516853279,0.05652173913043478,0.7930697839291404,0.9317380116401657,0.05652173913043478
happy,emotion_rating_mean__happy,spectral_dmfcc_Mean_10,24,-0.08822452055930088,0.6818513404667452,0.054782608695652164,0.799308243488264,0.9317380116401657,0.054782608695652164
happy,emotion_rating_mean__happy,spectral_ddmfcc_Mean_6,24,0.27139465400069424,0.19955572324906512,0.054782608695652164,0.799308243488264,0.9317380116401657,0.054782608695652164
happy,emotion_rating_mean__happy,spectral_rolloff95_Std,24,-0.0872108456945591,0.6853232687514171,-0.05217391304347826,0.8086881976469138,0.9371269113908354,0.05217391304347826
happy,emotion_rating_mean__happy,spectral_mfcc_Std_8,24,-0.0060989608634296755,0.9774358004127073,-0.046956521739130425,0.8275237958648594,0.9494983475780792,0.046956521739130425
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_17,24,0.13606746701831102,0.5261030962124603,0.04608695652173912,0.8306723439322353,0.9494983475780792,0.04608695652173912
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_36,24,0.05520896669763398,0.7977777306098313,0.04521739130434782,0.8338234219848106,0.9494983475780792,0.04521739130434782
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_34,24,0.19162143507552853,0.36972519706357393,0.042608695652173914,0.8432913759776879,0.9547609256758879,0.042608695652173914
happy,emotion_rating_mean__happy,spectral_ddmfcc_Mean_2,24,0.03196449211261091,0.8821286659516796,0.040869565217391296,0.8496151500324183,0.9558072687935272,0.040869565217391296
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_16,24,0.21646226017850545,0.30965607594265143,0.03739130434782608,0.8622893584755253,0.9558072687935272,0.03739130434782608
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_8,24,0.011752486148824015,0.9565341918673551,0.03652173913043478,0.8654631927363388,0.9558072687935272,0.03652173913043478
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_37,24,0.10032572737598408,0.6409035944722993,-0.03652173913043478,0.8654631927363388,0.9558072687935272,0.03652173913043478
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_22,24,0.0796257917087832,0.7114949584780699,-0.033913043478260865,0.8749966229566862,0.9558072687935272,0.033913043478260865
happy,emotion_rating_mean__happy,spectral_mfcc_Std_9,24,0.18913594365301914,0.3760828994735028,0.03304347826086956,0.8781782520387229,0.9558072687935272,0.03304347826086956
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_21,24,0.0950428739116061,0.6586633806791893,0.03304347826086956,0.8781782520387229,0.9558072687935272,0.03304347826086956
happy,emotion_rating_mean__happy,spectral_mfcc_Std_10,24,0.13533878567756907,0.5283419879075414,0.02608695652173913,0.903693217741266,0.9632213633363484,0.02608695652173913
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_12,24,0.10038958743423937,0.6406900517278575,0.02434782608695652,0.9100874200789536,0.9632213633363484,0.02434782608695652
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_26,24,-0.001459095649424813,0.9946011829205701,-0.023478260869565212,0.9132865779270147,0.9632213633363484,0.023478260869565212
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_16,24,0.20569397672832535,0.3349152384782035,-0.02,0.9260958020254711,0.9632213633363484,0.02
happy,emotion_rating_mean__happy,unique_onset_count,24,0.0469496923972914,0.8275485137769631,-0.02,0.9260958020254711,0.9632213633363484,0.02
happy,emotion_rating_mean__happy,dynamics_rms_Std,24,-0.03260497105964827,0.8797833918028255,0.01826086956521739,0.9325072970015154,0.9632213633363484,0.01826086956521739
happy,emotion_rating_mean__happy,spectral_mfcc_Std_4,24,0.07991567354653162,0.7104886877383182,0.01826086956521739,0.9325072970015154,0.9632213633363484,0.01826086956521739
happy,emotion_rating_mean__happy,dynamics_rms_Mean,24,0.031446165725784014,0.8840273526612802,-0.01652173913043478,0.9389228669455103,0.9632213633363484,0.01652173913043478
happy,emotion_rating_mean__happy,n_participants_y,24,0.04052786023655089,0.8508587183442136,-0.014298364694222555,0.9471301104406797,0.9632213633363484,0.014298364694222555
happy,emotion_rating_mean__happy,n_trials,24,0.04052786023655089,0.8508587183442136,-0.014298364694222555,0.9471301104406797,0.9632213633363484,0.014298364694222555
happy,emotion_rating_mean__happy,max_tap_count_per_100ms_bin,24,-0.048255403567468685,0.8228255766096334,0.01401563147401877,0.9481741675153438,0.9632213633363484,0.01401563147401877
happy,emotion_rating_mean__happy,max_unique_participants_per_100ms_bin,24,-0.048255403567468685,0.8228255766096334,0.01401563147401877,0.9481741675153438,0.9632213633363484,0.01401563147401877
happy,emotion_rating_mean__happy,spectral_dmfcc_Mean_5,24,0.16576766164329373,0.43886054373201416,-0.013913043478260868,0.9485530177017848,0.9632213633363484,0.013913043478260868
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_25,24,0.0922338277550683,0.6681809688418818,-0.01217391304347826,0.9549770846497846,0.9647717214154234,0.01217391304347826
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_6,24,-0.004265368743335246,0.9842185037092424,-0.009565217391304347,0.9646181660759277,0.969539687331417,0.009565217391304347
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_7,24,-0.07136838288974506,0.7403495337095216,-0.007826086956521738,0.9710483085120961,0.9710483085120961,0.007826086956521738
sad,emotion_rating_mean__sad,duration_mean_s,24,0.8860351829159117,8.492565021397137e-09,0.8973913043478261,2.826744197737165e-09,5.568686069542215e-07,0.8973913043478261
sad,emotion_rating_mean__sad,notedensity_per_s,24,-0.8762009892920772,2.0129250978705544e-08,-0.8530434782608695,1.1860330601994238e-07,7.788283761976216e-06,0.8530434782608695
sad,emotion_rating_mean__sad,ioi_mean_s,24,0.9039438852217572,1.4114222827180732e-09,0.8530434782608695,1.1860330601994238e-07,7.788283761976216e-06,0.8530434782608695
sad,emotion_rating_mean__sad,duration_s,24,0.7968902862853083,3.1570908541705296e-06,0.7965217391304347,3.2147317367417898e-06,0.00013216549599838918,0.7965217391304347
sad,emotion_rating_mean__sad,duration_s_midi,24,0.7997105035278254,2.7455467653381156e-06,0.7956521739130433,3.3544542131570853e-06,0.00013216549599838918,0.7956521739130433
sad,emotion_rating_mean__sad,window_t1_s,24,0.7948121003365739,3.4945355231511386e-06,0.7904347826086956,4.311986843446477e-06,0.000141576901359826,0.7904347826086956
sad,emotion_rating_mean__sad,duration_std_s,24,0.7984877752159091,2.9177189294589512e-06,0.7843478260869564,5.729819268928643e-06,0.00016125348513984896,0.7843478260869564
sad,emotion_rating_mean__sad,ioi_std_s,24,0.7505049402703099,2.397728897538408e-05,0.7626086956521738,1.4760221055011346e-05,0.0003634704434796544,0.7626086956521738
sad,emotion_rating_mean__sad,spectral_dmfcc_Mean_4,24,-0.6839018235961818,0.00022887731221902678,-0.706086956521739,0.00011551602066620334,0.0025285173412491176,0.706086956521739
sad,emotion_rating_mean__sad,spectral_ddmfcc_Mean_13,24,0.569889604941049,0.0036466053450478083,0.6913043478260869,0.00018338504696430657,0.0036126854251968396,0.6913043478260869
sad,emotion_rating_mean__sad,mean_unique_participants_per_100ms_bin,24,-0.6392528477774293,0.000771218760153366,-0.6695652173913044,0.000345520128303572,0.006099451316101391,0.6695652173913044
sad,emotion_rating_mean__sad,mean_tap_count_per_100ms_bin,24,-0.63694179533943,0.0008170730271360527,-0.6669565217391304,0.0003715401816914553,0.006099451316101391,0.6669565217391304
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_11,24,-0.5379353029348003,0.006700914514741077,-0.6356521739130434,0.0008436669168882478,0.011816685782986548,0.6356521739130434
sad,emotion_rating_mean__sad,spectral_mfcc_Mean_4,24,0.5849754942013607,0.0026777806036640244,0.6339130434782608,0.0008807081227086979,0.011816685782986548,0.6339130434782608
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_4,24,0.5748332299938275,0.003300938083270425,0.6330434782608695,0.0008997476484507523,0.011816685782986548,0.6330434782608695
sad,emotion_rating_mean__sad,pitch_min,24,-0.4534664699876424,0.026045166292394974,-0.6045549771862644,0.0017531875446612358,0.02041049253170288,0.6045549771862644
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_13,24,-0.5470661751334278,0.005665376367072697,-0.6043478260869565,0.0017613115382687763,0.02041049253170288,0.6043478260869565
sad,emotion_rating_mean__sad,spectral_spectentropy_Mean,24,-0.5553613981595955,0.004844263574556975,-0.5817391304347826,0.0028647410909035526,0.031352999717111106,0.5817391304347826
sad,emotion_rating_mean__sad,spectral_ddmfcc_Mean_3,24,0.5291079261449815,0.00784776481779599,0.5756521739130435,0.0032464428872563613,0.03312645042652999,0.5756521739130435
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_4,24,0.5183657430590584,0.009459204092272246,0.5739130434782608,0.0033630914138609125,0.03312645042652999,0.5739130434782608
sad,emotion_rating_mean__sad,spectral_dmfcc_Mean_1,24,0.6144726755785542,0.0013998593694010569,0.571304347826087,0.00354469875674885,0.03325265024188207,0.571304347826087
sad,emotion_rating_mean__sad,ioi_cv,24,0.3855776588670563,0.06277314094456643,0.5660869565217391,0.00393285568564097,0.035216935003239594,0.5660869565217391
sad,emotion_rating_mean__sad,rhythm_attack_slope_Std,24,0.5477216658104809,0.005596511354023297,0.5556521739130434,0.0048174010463330865,0.04126208722293991,0.5556521739130434
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_3,24,0.4749464086258981,0.019013026233090355,0.5504347826086956,0.005318886837861634,0.043659196127447585,0.5504347826086956
sad,emotion_rating_mean__sad,spectral_dmfcc_Mean_7,24,-0.5306338717637648,0.0076386026013320705,-0.5443478260869564,0.005958587597088936,0.046953670265060816,0.5443478260869564
sad,emotion_rating_mean__sad,spectral_ddmfcc_Mean_9,24,-0.5447883255955372,0.005910229493628102,-0.5356521739130434,0.006983184749703957,0.052568311158919336,0.5356521739130434
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_38,24,0.23260751820820247,0.2740443702833827,0.5339130434782609,0.007204793915181838,0.052568311158919336,0.5339130434782609
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_13,24,-0.49770186216689577,0.013331671772988204,-0.5113043478260869,0.010660889916722193,0.07500697548550972,0.5113043478260869
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_5,24,0.46202039435118486,0.02302960058720235,0.49999999999999994,0.012845420968005769,0.08726027347231505,0.49999999999999994
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_10,24,-0.5158279518199658,0.00987744355828065,-0.4956521739130434,0.013778010050266383,0.09047559933008258,0.4956521739130434
sad,emotion_rating_mean__sad,spectral_mfcc_Mean_10,24,-0.4373809458585228,0.03257077858856387,-0.4860869565217391,0.016026057350818947,0.09829279725653367,0.4860869565217391
sad,emotion_rating_mean__sad,spectral_dmfcc_Mean_12,24,-0.504592833715394,0.011917278926709081,-0.4860869565217391,0.016026057350818947,0.09829279725653367,0.4860869565217391
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_37,24,0.16990481193978113,0.4273572117101476,0.4843478260869564,0.016465290910992948,0.09829279725653367,0.4843478260869564
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_40,24,0.4910251035657041,0.014830781176298567,0.48173913043478256,0.017142518672419678,0.09932576995490226,0.48173913043478256
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_39,24,0.4538034195334258,0.02592066734173259,0.4721739130434783,0.019822625417352614,0.11157306306338471,0.4721739130434783
sad,emotion_rating_mean__sad,tonal_mode_Mean,24,-0.5158040780516152,0.009881449531365081,-0.4669565217391304,0.02142193167821524,0.11701616078761673,0.4669565217391304
sad,emotion_rating_mean__sad,rhythm_attack_time_Mean,24,0.3872838326463389,0.061520399140309046,0.4652173913043478,0.02197765456417167,0.11701616078761673,0.4652173913043478
sad,emotion_rating_mean__sad,rhythm_attack_slope_Mean,24,0.4299449706826752,0.03599730661708668,0.45826086956521733,0.02431823300642526,0.12607083953330991,0.45826086956521733
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_3,24,0.4460755186380715,0.028899044815149797,0.4452173913043478,0.029245989362288102,0.1477297411377117,0.4452173913043478
sad,emotion_rating_mean__sad,spectral_mfcc_Mean_7,24,-0.44723682658525366,0.028434773985611325,-0.44260869565217387,0.030321189497146277,0.14933185827344542,0.44260869565217387
sad,emotion_rating_mean__sad,spectral_kurtosis_Std,24,0.31197361033617826,0.1377840445252493,0.4356521739130434,0.03334324197929062,0.16021021146146958,0.4356521739130434
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_5,24,0.3671833304766609,0.07755621820262786,0.4260869565217391,0.03788430481237119,0.17769542971516963,0.4260869565217391
sad,emotion_rating_mean__sad,window_t0_s,24,-0.2975348590743802,0.15794394230629938,-0.42,0.04101960001411289,0.18792700471581952,0.42
sad,emotion_rating_mean__sad,rhythm_tempo_Mean,24,-0.3621769654697776,0.08200244760464698,-0.4060869565217391,0.04895342898055787,0.21194649749672118,0.4060869565217391
sad,emotion_rating_mean__sad,spectral_mfcc_Mean_9,24,-0.3702605320217212,0.07491538835543059,-0.4052173913043478,0.04948640343954956,0.21194649749672118,0.4052173913043478
sad,emotion_rating_mean__sad,spectral_ddmfcc_Mean_12,24,0.4048662989740591,0.049702872689613146,0.40347826086956523,0.05056591564642587,0.21194649749672118,0.40347826086956523
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_36,24,0.2150096455294784,0.3129932888855551,0.40347826086956523,0.05056591564642587,0.21194649749672118,0.40347826086956523
sad,emotion_rating_mean__sad,spectral_skewness_Std,24,0.2895908630293592,0.16988066198639862,0.3956521739130434,0.055652382889228295,0.22840665477454114,0.3956521739130434
sad,emotion_rating_mean__sad,spectral_rolloff85_Mean,24,-0.28599914111724783,0.17547877090132818,-0.3930434782608695,0.057433088555270115,0.23090445806914717,0.3930434782608695
sad,emotion_rating_mean__sad,spectral_ddmfcc_Mean_10,24,-0.44691594669082085,0.028562455064573392,-0.3869565217391304,0.06175922020928209,0.24333132762457144,0.3869565217391304
sad,emotion_rating_mean__sad,spectral_ddmfcc_Mean_8,24,-0.3877244346002202,0.06120003860648577,-0.38260869565217387,0.06499969935694097,0.2510772700650465,0.38260869565217387
sad,emotion_rating_mean__sad,spectral_dmfcc_Mean_2,24,-0.4393052092784291,0.03172778565499941,-0.37478260869565216,0.0711591600657471,0.2695837410183111,0.37478260869565216
sad,emotion_rating_mean__sad,spectral_dmfcc_Mean_9,24,0.2599139160491839,0.2199901822221127,0.37217391304347824,0.0733081094311025,0.27009166831260684,0.37217391304347824
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_17,24,-0.2302411167560766,0.27909388968350607,-0.37130434782608696,0.07403527963898868,0.27009166831260684,0.37130434782608696
sad,emotion_rating_mean__sad,spectral_mfcc_Std_11,24,0.39947887956183104,0.05311796679866055,0.36260869565217385,0.08161161940645165,0.2923179822376541,0.36260869565217385
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_2,24,0.37702024645395904,0.06935441044626364,0.3539130434782608,0.08975845608982275,0.3157574258874121,0.3539130434782608
sad,emotion_rating_mean__sad,rhythm_attack_time_Std,24,0.33335854681144644,0.11141721783936681,0.3521739130434782,0.09145834490857088,0.3160928762629555,0.3521739130434782
sad,emotion_rating_mean__sad,spectral_mfcc_Std_12,24,0.3693589949986756,0.07568190467839012,0.34521739130434775,0.09849909879561222,0.33455728384026906,0.34521739130434775
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_23,24,-0.27463978871491235,0.19402175664717042,-0.3391304347826086,0.10498302480093244,0.3505365404370117,0.3391304347826086
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_39,24,0.23323576719887623,0.27271360398175387,0.33739130434782605,0.10689212043935839,0.3509624621092267,0.33739130434782605
sad,emotion_rating_mean__sad,spectral_roughness_Std,24,0.3008923567446423,0.15308099783339685,0.3356521739130434,0.10882666589446974,0.35145660952804164,0.3356521739130434
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_40,24,0.2192998064483404,0.3032004639710548,0.33391304347826084,0.11078683255713415,0.35201622602831334,0.33391304347826084
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_12,24,-0.33176986155735066,0.11323789711027839,-0.3321739130434782,0.11277279029569683,0.3526387252103536,0.3321739130434782
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_35,24,0.11707396178639712,0.585887971366752,0.32956521739130434,0.11580045288804075,0.3564482690460004,0.32956521739130434
sad,emotion_rating_mean__sad,pitch_mean,24,-0.3101590467592005,0.14021072221393338,-0.31913043478260866,0.12850627888142285,0.38947287599446617,0.31913043478260866
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_11,24,-0.3665122289438698,0.07814139804857853,-0.3139130434782608,0.1352238108343473,0.4036225868843397,0.3139130434782608
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_9,24,-0.28751710155257365,0.17309745795147555,-0.3104347826086956,0.13984001582896144,0.41117138982545376,0.3104347826086956
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_38,24,0.11412052971425768,0.5954404856914239,0.3078260869565217,0.14337537555018112,0.4153668968144953,0.3078260869565217
sad,emotion_rating_mean__sad,spectral_mfcc_Std_2,24,0.26540651489289324,0.21004663426201042,0.29565217391304344,0.16071789336224301,0.45312934957585566,0.29565217391304344
sad,emotion_rating_mean__sad,spectral_mfcc_Std_8,24,0.25573041424165444,0.22777112175049358,0.29478260869565215,0.16201059639566892,0.45312934957585566,0.29478260869565215
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_10,24,-0.3263424868361966,0.11962225015636732,-0.2939130434782608,0.16331057776591754,0.45312934957585566,0.2939130434782608
sad,emotion_rating_mean__sad,spectral_mfcc_Mean_2,24,0.29380242033132886,0.16347647963578682,0.28782608695652173,0.17261549938271947,0.4722951858110519,0.28782608695652173
sad,emotion_rating_mean__sad,spectral_mfcc_Mean_11,24,-0.23951623906197844,0.25963647095032416,-0.28521739130434776,0.17671396904879355,0.47688564250153875,0.28521739130434776
sad,emotion_rating_mean__sad,spectral_dmfcc_Mean_8,24,-0.40191989217227936,0.051548721483263144,-0.2834782608695652,0.1794834429755076,0.4778140306239865,0.2834782608695652
sad,emotion_rating_mean__sad,spectral_brightness_Mean,24,-0.2435512805602062,0.25145154902840783,-0.27999999999999997,0.18511205365132619,0.4862276609241501,0.27999999999999997
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_7,24,0.3305568557485591,0.11464263618365006,0.2782608695652174,0.1879713945221431,0.48724164106397616,0.2782608695652174
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_27,24,-0.15957107285435584,0.45639512577304364,-0.27391304347826084,0.195251881074416,0.49954052690467465,0.27391304347826084
sad,emotion_rating_mean__sad,spectral_brightness_Std,24,-0.16999617555456445,0.42710503439811975,-0.2678260869565217,0.20576390509564654,0.5196857603056714,0.2678260869565217
sad,emotion_rating_mean__sad,tonal_mode_Std,24,-0.2632514668415967,0.21391130866146252,-0.26086956521739124,0.21823795857184652,0.5442136435272629,0.26086956521739124
sad,emotion_rating_mean__sad,spectral_dmfcc_Mean_11,24,-0.3244428424744162,0.12191759587411735,-0.25913043478260867,0.22143371075635881,0.5452805127375335,0.25913043478260867
sad,emotion_rating_mean__sad,spectral_mfcc_Std_10,24,0.16233665007454506,0.44852448167298725,0.25652173913043474,0.22628553340548088,0.550348766430614,0.25652173913043474
sad,emotion_rating_mean__sad,spectral_mfcc_Std_5,24,0.25261835252861753,0.2336761130653455,0.25478260869565217,0.2295589641942164,0.5515014139787882,0.25478260869565217
sad,emotion_rating_mean__sad,spectral_mfcc_Mean_8,24,-0.26006965118074377,0.2197039970829437,-0.25130434782608696,0.23619938811607963,0.5604783912943613,0.25130434782608696
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_12,24,-0.23012727626975688,0.2793382801921659,-0.248695652173913,0.24126176688795445,0.5604783912943613,0.248695652173913
sad,emotion_rating_mean__sad,tap_count_mean_max_per_sec,24,-0.2764971369762304,0.19090198260312946,-0.2478260869565217,0.24296488702038951,0.5604783912943613,0.2478260869565217
sad,emotion_rating_mean__sad,spectral_mfcc_Mean_5,24,0.24562221631711684,0.24731648236732756,0.24695652173913044,0.24467584594576178,0.5604783912943613,0.24695652173913044
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_37,24,0.07568505067831965,0.7252202622858347,0.24434782608695652,0.24985580217173994,0.565765437101526,0.24434782608695652
sad,emotion_rating_mean__sad,istc_mean_max_unique_per_sec,24,-0.27425197816925845,0.19467752381310818,-0.24086956521739128,0.25687241800841343,0.5750439357688346,0.24086956521739128
sad,emotion_rating_mean__sad,spectral_mfcc_Std_9,24,0.14760568825934822,0.4912641265525488,0.23913043478260865,0.260427936802927,0.5764528488783889,0.23913043478260865
sad,emotion_rating_mean__sad,spectral_mfcc_Std_4,24,0.27025775270308994,0.20151959469390843,0.23565217391304347,0.26763351040669076,0.5858200172235342,0.23565217391304347
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_28,24,-0.09560516763363494,0.6567643246321037,-0.2295652173913043,0.28054687940936796,0.6073377499301702,0.2295652173913043
sad,emotion_rating_mean__sad,beta_score,24,0.18587684467984228,0.38451378509387135,0.22660092493064624,0.28697556289110865,0.6145020205385696,0.22660092493064624
sad,emotion_rating_mean__sad,n_notes,24,0.0329739039221786,0.8784328954711746,0.2208695652173913,0.2996651742301719,0.6321192872119658,0.2208695652173913
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_20,24,-0.2684628411433881,0.20464670560514786,-0.22,0.3016203705478415,0.6321192872119658,0.22
sad,emotion_rating_mean__sad,spectral_irregularity_Mean,24,-0.22235055147400545,0.29635335171207244,-0.21652173913043476,0.30951989756230047,0.6418465244186652,0.21652173913043476
sad,emotion_rating_mean__sad,spectral_dmfcc_Mean_3,24,0.14254425477606641,0.5064034057262496,0.21304347826086956,0.31754525245129106,0.6516293201344202,0.21304347826086956
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_19,24,-0.23005405436412582,0.2794955430053839,-0.2008695652173913,0.3466205027349787,0.6976840027390252,0.2008695652173913
sad,emotion_rating_mean__sad,spectral_dmfcc_Mean_6,24,-0.12664386388799959,0.5554001552948749,-0.19913043478260867,0.35089871307688764,0.6976840027390252,0.19913043478260867
sad,emotion_rating_mean__sad,simple_lowenergy_Mean,24,0.11436925867624667,0.5946334598448402,0.1973913043478261,0.3552078904108177,0.6976840027390252,0.1973913043478261
sad,emotion_rating_mean__sad,beta_perf,24,0.2538584236716169,0.23131116607348326,0.19478260869565217,0.36172956198490885,0.6976840027390252,0.19478260869565217
sad,emotion_rating_mean__sad,spectral_centroid_Mean,24,-0.2450175011700676,0.24851932042021763,-0.19478260869565217,0.36172956198490885,0.6976840027390252,0.19478260869565217
sad,emotion_rating_mean__sad,spectral_mfcc_Mean_1,24,0.20018266319888706,0.3483065572773687,0.19391304347826085,0.3639188559293712,0.6976840027390252,0.19391304347826085
sad,emotion_rating_mean__sad,spectral_mfcc_Mean_6,24,0.09835405861502501,0.6475102227424071,0.19217391304347822,0.3683204887556275,0.6976840027390252,0.19217391304347822
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_22,24,0.07254026864665089,0.7362327402869759,0.19217391304347822,0.3683204887556275,0.6976840027390252,0.19217391304347822
sad,emotion_rating_mean__sad,spectral_mfcc_Mean_13,24,-0.16417416894205625,0.44333493951134473,-0.19043478260869565,0.3727527778427131,0.6993552117620427,0.19043478260869565
sad,emotion_rating_mean__sad,spectral_mfcc_Std_13,24,0.26676956641412125,0.20762666870025462,0.18869565217391301,0.3772156351847255,0.6998634080510262,0.18869565217391301
sad,emotion_rating_mean__sad,pitch_std,24,0.08582170244868514,0.6900912535163402,0.1869565217391304,0.3817089686350579,0.6998634080510262,0.1869565217391304
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_26,24,0.12716201800155458,0.5537702319141856,0.18608695652173912,0.38396703397174825,0.6998634080510262,0.18608695652173912
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_24,24,-0.18432686728188644,0.3885607835796216,-0.18347826086956517,0.3907866745462583,0.6998634080510262,0.18347826086956517
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_25,24,-0.12181008434587709,0.5707094176606256,-0.18347826086956517,0.3907866745462583,0.6998634080510262,0.18347826086956517
sad,emotion_rating_mean__sad,pitch_max,24,-0.1418426959840725,0.5085196806803329,-0.1815819950710352,0.39578651715310686,0.7024319268392978,0.1815819950710352
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_14,24,-0.1580389759505385,0.46078623355937415,-0.17739130434782607,0.40696255139715665,0.7154331878464116,0.17739130434782607
sad,emotion_rating_mean__sad,Mel_subband_amplitude_mean_34,24,0.013601035081669877,0.9497053087086162,0.17478260869565218,0.41400702240858334,0.7154331878464116,0.17478260869565218
sad,emotion_rating_mean__sad,Mel_subband_amplitude_std_36,24,0.13074574799396227,0.5425571903184725,0.17478260869565218,0.41400702240858334,0.7154331878464116,0.17478260869565218
