target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,spearman_fdr_q,abs_spearman_rho
istc_mean_max_unique_per_sec,tonal_mode_Mean,24,0.0211845796043671,0.9217312497860084,-0.0304347826086956,0.8877339355759605,0.9869318965703436,0.0304347826086956
istc_mean_max_unique_per_sec,rhythm_attack_slope_Std,24,-0.1073310465423994,0.617646318602334,-0.0304347826086956,0.8877339355759605,0.9869318965703436,0.0304347826086956
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_37,24,-0.0568354551791556,0.7919457468788195,-0.028695652173913,0.8941129145750657,0.9913125970445178,0.028695652173913
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_33,24,0.0122600376282843,0.9546588871090498,-0.0252173913043478,0.9068896173989752,0.9913125970445178,0.0252173913043478
istc_mean_max_unique_per_sec,spectral_roughness_Mean,24,-0.0229923076149714,0.9150749877540992,-0.0243478260869565,0.9100874200789536,0.9913125970445178,0.0243478260869565
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_16,24,0.1355662443747347,0.5276426311901765,-0.0234782608695652,0.9132865779270148,0.9913125970445178,0.0234782608695652
istc_mean_max_unique_per_sec,spectral_skewness_Std,24,-0.0624114014306472,0.7720362873331025,-0.0226086956521739,0.9164870430337816,0.9913125970445178,0.0226086956521739
istc_mean_max_unique_per_sec,spectral_rolloff95_Mean,24,0.0636407137643654,0.7676651555791412,-0.0226086956521739,0.9164870430337816,0.9913125970445178,0.0226086956521739
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_22,24,0.046987454638765,0.8274118402588221,-0.02,0.9260958020254711,0.9913125970445178,0.02
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_9,24,0.1964316853943264,0.3575988439165235,-0.0191304347826086,0.9293010160374854,0.9913125970445178,0.0191304347826086
istc_mean_max_unique_per_sec,spectral_kurtosis_Mean,24,-0.0518168915126198,0.8099739435529838,-0.0182608695652173,0.9325072970015154,0.9913125970445178,0.0182608695652173
istc_mean_max_unique_per_sec,spectral_roughness_Std,24,-0.091375189820564,0.6711002103520274,-0.0182608695652173,0.9325072970015154,0.9913125970445178,0.0182608695652173
istc_mean_max_unique_per_sec,spectral_ddmfcc_Mean_13,24,0.1552957485352178,0.4687030780169811,-0.017391304347826,0.9357145967179172,0.9913125970445178,0.017391304347826
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_4,24,-0.0790958178694369,0.7133358716844853,0.017391304347826,0.9357145967179172,0.9913125970445178,0.017391304347826
istc_mean_max_unique_per_sec,spectral_mfcc_Mean_4,24,0.0666736435293054,0.7569104095261883,-0.0156521739130434,0.9421320594035384,0.9913125970445178,0.0156521739130434
istc_mean_max_unique_per_sec,spectral_mfcc_Std_10,24,-0.0956242323331473,0.6566999727357296,-0.0156521739130434,0.9421320594035384,0.9913125970445178,0.0156521739130434
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_32,24,-0.0355752115014946,0.8689202264614659,-0.0156521739130434,0.9421320594035384,0.9913125970445178,0.0156521739130434
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_11,24,-0.1152915170234884,0.591645166459467,-0.0147826086956521,0.9453421257736344,0.9913125970445178,0.0147826086956521
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_28,24,-0.052586568516609,0.8072026950533685,-0.0147826086956521,0.9453421257736344,0.9913125970445178,0.0147826086956521
istc_mean_max_unique_per_sec,spectral_dmfcc_Mean_1,24,-0.1075451330853805,0.6169409999782003,-0.0139130434782608,0.9485530177017848,0.9913125970445178,0.0139130434782608
istc_mean_max_unique_per_sec,spectral_dmfcc_Mean_8,24,0.040983027322441,0.8492023037297334,-0.0130434782608695,0.9517646868003002,0.9913125970445178,0.0130434782608695
istc_mean_max_unique_per_sec,spectral_mfcc_Mean_6,24,0.0947923843546244,0.6595100290552833,0.0121739130434782,0.9549770846497846,0.9913125970445178,0.0121739130434782
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_39,24,-0.0818633983995853,0.703739763534184,-0.0113043478260869,0.9581901628011082,0.9913125970445178,0.0113043478260869
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_17,24,0.0487774977897079,0.8209387497427335,-0.0113043478260869,0.9581901628011082,0.9913125970445178,0.0113043478260869
istc_mean_max_unique_per_sec,spectral_mfcc_Mean_7,24,0.1260882616768198,0.5571502935123608,-0.0078260869565217,0.971048308512096,0.9913125970445178,0.0078260869565217
istc_mean_max_unique_per_sec,spectral_mfcc_Std_7,24,0.0372630315988165,0.8627574136044701,-0.0078260869565217,0.971048308512096,0.9913125970445178,0.0078260869565217
istc_mean_max_unique_per_sec,spectral_flatness_Mean,24,0.0776308284420371,0.7184327035302475,0.0060869565217391,0.9774802016477157,0.9913125970445178,0.0060869565217391
istc_mean_max_unique_per_sec,rhythm_attack_slope_Mean,24,0.0191207559687097,0.9293366982012884,-0.0060869565217391,0.9774802016477157,0.9913125970445178,0.0060869565217391
istc_mean_max_unique_per_sec,spectral_ddmfcc_Mean_2,24,0.1075096302455587,0.6170579431186979,-0.0060869565217391,0.9774802016477157,0.9913125970445178,0.0060869565217391
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_2,24,0.0522008166517755,0.8085913287787012,-0.0060869565217391,0.9774802016477157,0.9913125970445178,0.0060869565217391
istc_mean_max_unique_per_sec,simple_brightness_Mean,24,0.0100507883586781,0.962823214397747,-0.0043478260869565,0.9839134567350358,0.9916608067880676,0.0043478260869565
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_27,24,0.0440065794488388,0.8382152165429151,0.0043478260869565,0.9839134567350358,0.9916608067880676,0.0043478260869565
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_40,24,-0.0854628525187786,0.6913248116016968,-0.0008695652173913,0.9967824967252694,0.9967824967252694,0.0008695652173913
