trial_row,stim_name,alignment_offset_s,usable,n_taps,taps_s,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
10,track17,1.99295833333333,True,71,"[4.0023, 5.3318, 6.9886, 8.6659, 10.425, 11.7811, 13.2109, 15.2073, 17.2445, 18.7398, 20.3414, 21.9655, 23.383, 25.1482, 26.578, 28.1059, 29.6277, 31.1291, 32.6898, 34.2218, 35.7825, 37.2798, 38.8691, 40.3561, 41.8023, 43.3855, 44.8255, 46.4107, 47.8814, 49.4359, 50.9536, 52.4489, 54.1364, 55.6561, 57.1923, 58.708, 60.4323, 61.9623, 63.3716, 64.9364, 66.3518, 67.7857, 69.2952, 70.7966, 72.3041, 73.965, 75.3702, 76.9759, 78.3259, 79.8457, 81.3368, 82.8607, 84.3825, 85.802, 87.3668, 88.815, 90.208, 91.6868, 93.4889, 94.9186, 96.4752, 98.0952, 99.5618, 100.9977, 102.5134, 104.0107, 105.5939, 107.3243, 110.1286, 112.8307, 115.095]",wtc2f07,wtc2f07,2,-0.7004,-0.9718
11,track6,0.986625,True,89,"[6.7206, 8.0113, 9.3347, 10.6766, 11.8711, 13.1106, 14.3543, 15.5877, 16.7945, 18.1097, 19.3738, 20.6952, 21.8959, 23.2663, 24.602, 25.8375, 27.2734, 28.7543, 30.1411, 31.7161, 33.3831, 35.0216, 36.4309, 38.012, 39.5768, 41.3441, 42.825, 44.4552, 45.9177, 47.6666, 49.1188, 50.8145, 52.7966, 54.8666, 56.9202, 58.9227, 60.6797, 62.4388, 64.1447, 65.8731, 67.6547, 69.5079, 71.3222, 72.84, 74.6011, 76.082, 77.7818, 79.4591, 81.2509, 82.8975, 84.7486, 86.4995, 88.2668, 90.0566, 91.7993, 93.6975, 95.3461, 95.5588, 97.3036, 98.8806, 99.0975, 99.3613, 100.5518, 101.5316, 102.7159, 106.367, 108.2611, 111.7588, 113.5916, 115.3936, 118.2593, 119.9631, 121.7713, 123.5816, 125.1954, 127.0056, 128.8629, 130.6159, 132.4691, 134.2997, 136.1181, 137.8241, 139.6363, 141.6245, 143.4675, 145.3636, 147.3354, 149.4136, 151.545]",wtc1p04,wtc1p04,2,-0.2648,-0.5101
12,track9,1.972,True,104,"[7.973, 9.2269, 10.5319, 11.931, 13.2196, 14.5328, 15.803, 17.1346, 18.505, 19.81, 21.1375, 22.4773, 23.7966, 25.1998, 26.38, 27.6257, 29.0473, 31.6553, 32.8825, 34.2469, 35.5191, 36.7689, 38.0882, 39.4178, 40.7678, 42.0278, 43.4269, 44.693, 45.9121, 47.1598, 48.4791, 49.6982, 51.083, 52.3635, 53.7237, 55.0532, 56.3439, 57.8432, 59.1728, 60.535, 61.7378, 63.0428, 64.3007, 65.5832, 66.925, 68.2239, 69.5903, 71.0487, 72.4212, 73.7589, 75.0455, 76.3566, 77.7169, 78.9994, 80.2778, 81.6216, 82.9062, 84.1007, 85.3382, 86.6187, 87.9278, 89.288, 90.6421, 91.9328, 93.291, 94.6307, 96.0278, 97.251, 98.47, 99.7648, 101.1148, 102.3441, 103.553, 104.8662, 106.1139, 107.4721, 108.7403, 109.945, 111.1764, 112.6164, 113.9889, 115.2366, 116.6091, 117.953, 119.2866, 120.6325, 121.9416, 123.265, 124.5353, 125.8894, 127.2291, 128.6016, 129.9414, 131.2382, 132.4962, 133.791, 135.098, 136.4644, 137.888, 139.195, 140.6166, 141.9523, 143.3228, 144.7853]",wtc1f03,wtc1p03,3,-0.6237,-0.6974
13,track7,1.050375,True,135,"[7.0783, 8.0908, 9.091, 10.0933, 11.1426, 12.2062, 13.2105, 14.2496, 15.2417, 16.2562, 17.2339, 18.2608, 19.2876, 20.4024, 21.4271, 22.4253, 23.356, 24.3685, 25.3483, 26.4549, 27.5389, 28.6619, 29.6294, 30.6337, 31.6749, 32.5687, 33.6201, 34.9762, 36.0501, 36.993, 37.9237, 38.9464, 39.9283, 40.8917, 41.8264, 42.9146, 43.8474, 44.868, 45.7824, 46.8071, 47.8074, 48.7708, 49.8221, 50.7958, 51.8839, 52.9353, 53.9396, 54.9133, 55.9299, 56.9751, 58.0489, 59.1249, 60.2335, 61.3953, 62.3137, 63.3426, 64.2917, 65.2489, 66.4108, 67.6524, 69.0044, 70.1867, 71.2564, 72.5369, 73.7969, 74.926, 76.1389, 77.1944, 78.2253, 79.3114, 80.3199, 81.3937, 82.4492, 83.5476, 84.6726, 85.8344, 86.8224, 87.8533, 88.741, 89.7617, 90.8458, 91.7928, 92.9055, 93.8812, 94.7239, 95.8489, 96.9576, 97.8883, 98.9355, 99.9869, 101.0526, 102.153, 103.1062, 104.1003, 105.0351, 106.0108, 107.0253, 108.048, 109.0114, 110.0403, 110.9055, 111.9692, 112.9244, 114.0842, 115.0046, 116.1276, 117.451, 118.7744, 120.0692, 121.3946, 122.9021, 124.0844, 125.0785, 126.093, 127.1383, 128.1549, 129.153, 130.1962, 131.2271, 132.3521, 133.4505, 134.463, 135.633, 136.6803, 137.8503, 138.9549, 140.1024, 141.2805, 142.4383, 143.598, 145.0912, 146.6396, 147.6951, 148.8364, 149.9799]",wtc2p24,wtc2p24,1,-0.5012,-0.3163
14,track14,0.988395833333333,True,42,"[5.1091, 6.6166, 8.0914, 9.5948, 11.0716, 12.6077, 14.1234, 15.5409, 17.0607, 18.5068, 20.0164, 21.5361, 23.0007, 24.5307, 25.9686, 27.5068, 28.953, 30.5423, 32.0866, 33.5818, 35.0341, 36.4823, 37.9284, 39.4686, 40.9618, 42.4407, 43.9605, 45.3718, 46.8302, 48.2866, 49.788, 51.4755, 52.9277, 54.695, 56.1411, 57.6957, 59.2523, 60.6841, 62.2714, 63.8157, 65.3927, 67.3175]",wtc1p17,wtc1p17,1,-0.9336,-0.9849
15,track10,0.9642708333333329,True,92,"[5.6016, 6.4444, 7.2114, 8.0664, 9.0339, 9.9953, 10.7848, 11.5498, 12.323, 13.0614, 13.8203, 14.7162, 15.5835, 16.33, 17.0725, 18.0973, 18.8378, 19.658, 20.5457, 21.2923, 22.0819, 22.8264, 23.7346, 24.6305, 25.3116, 26.1114, 26.8662, 27.7969, 28.6825, 29.5641, 30.4355, 31.223, 32.125, 33.0332, 33.8964, 34.7391, 35.6085, 36.578, 37.4944, 38.1796, 38.9794, 39.9203, 40.7119, 41.4769, 42.3237, 43.0825, 43.776, 44.5185, 45.261, 46.0014, 46.7889, 47.5969, 48.366, 49.1575, 50.0146, 50.8737, 51.6919, 52.4221, 53.2505, 54.04, 54.8173, 55.5844, 56.2921, 57.8548, 58.8203, 59.5894, 60.3666, 61.2319, 62.048, 62.9214, 63.7703, 64.658, 65.4619, 66.2862, 67.2291, 68.0453, 68.7755, 69.5344, 70.2585, 71.0562, 71.8171, 72.5166, 73.2816, 74.0916, 74.8035, 75.5971, 76.3887, 77.1414, 77.9494, 78.7941, 79.6614, 80.6882]",wtc1p03,wtc1p03,3,-1.2481,-1.2469
16,track2,0.9949583333333328,True,36,"[5.6262, 6.8841, 7.9764, 9.1648, 10.4044, 11.5948, 12.8794, 14.1435, 15.2828, 16.4057, 17.6514, 18.7048, 19.93, 21.1041, 22.3232, 23.5178, 24.7839, 25.9478, 27.2364, 28.5169, 29.7278, 30.9325, 32.1578, 33.248, 34.461, 35.6187, 36.8541, 38.0057, 39.2412, 40.6157, 41.8716, 43.0662, 44.3037, 44.721, 46.2019, 47.7625]",wtc1p15,wtc1p15,3,-0.3972,-0.2511
17,track11,1.08329166666667,True,34,"[6.3397, 7.5403, 8.6122, 9.9315, 11.259, 12.6785, 14.0224, 15.2722, 16.5976, 17.9906, 19.2219, 20.5433, 21.8176, 23.1042, 24.311, 25.6038, 26.8781, 28.2035, 29.484, 30.7767, 32.0163, 33.3049, 34.6078, 35.8474, 37.2506, 38.4922, 39.7951, 41.0347, 42.221, 43.5322, 44.8167, 46.1953, 47.4942, 48.8463]",wtc1p15,wtc1p15,3,-0.2187,-0.2511
18,track13,1.01952083333333,True,33,"[5.7591, 7.0866, 8.3916, 9.1198, 9.6332, 10.9668, 12.2575, 13.6218, 14.9105, 16.2134, 17.6309, 18.8541, 19.9975, 22.6034, 23.9473, 25.2912, 26.5287, 27.7928, 28.4841, 29.7543, 30.9489, 32.2723, 33.5262, 34.9171, 36.1403, 37.4923, 38.695, 40.0328, 41.303, 42.5241, 43.8905, 46.2509, 47.3759]",wtc1p15,wtc1p15,2,-0.417,-0.2511
19,track5,0.9955208333333329,True,124,"[8.6099, 10.2483, 12.4513, 14.0345, 15.0899, 16.3479, 17.4381, 18.5406, 19.5531, 20.7374, 21.754, 23.9161, 24.9736, 26.1047, 27.1581, 28.2136, 29.3713, 30.4574, 31.5968, 32.6665, 33.7097, 34.7774, 35.8983, 36.9252, 37.9377, 38.9993, 40.1549, 41.2043, 42.362, 43.4256, 44.4729, 45.514, 46.5736, 47.6249, 48.8563, 49.9077, 51.2454, 52.2988, 53.3277, 54.4813, 55.5715, 56.6004, 57.6845, 58.8054, 59.9099, 60.9899, 62.2193, 63.1622, 64.2872, 65.3897, 66.5168, 67.5497, 68.6461, 69.7895, 70.8633, 71.9249, 72.9804, 74.1033, 75.1261, 76.1754, 77.327, 78.4274, 79.4768, 80.5036, 81.6122, 82.7638, 83.7783, 84.9156, 85.9731, 87.0265, 88.1249, 89.2131, 90.2952, 91.3404, 92.4265, 93.5393, 94.6315, 95.6583, 96.8631, 97.8674, 98.9618, 100.0827, 101.2588, 102.1588, 103.2838, 104.417, 105.4806, 106.5749, 107.6938, 108.7738, 109.8231, 110.9093, 111.9913, 113.0693, 114.3886, 115.5565, 116.7265, 117.7554, 118.8313, 119.9972, 121.1468, 122.1879, 123.3497, 124.4358, 125.522, 126.5795, 127.8415, 128.8908, 130.0056, 131.0836, 132.1779, 133.2579, 134.4115, 135.4568, 136.5613, 137.6372, 138.8808, 139.9588, 141.1104, 142.1924, 143.3052, 144.7022, 146.1586, 148.7706]",wtc2p01,wtc2p01,1,-0.3205,-0.1693
20,track24,1.09241666666667,True,209,"[1.9001, 2.708, 3.923, 4.5714, 4.8762, 5.1176, 5.4039, 5.9603, 6.2262, 6.5351, 7.9342, 8.2021, 8.4517, 8.7299, 9.0121, 9.3046, 9.5746, 10.133, 10.6792, 11.0044, 12.6387, 13.2646, 13.5551, 13.8005, 14.0849, 14.3651, 14.6126, 14.8826, 15.1751, 15.4492, 15.7274, 16.0014, 16.5476, 17.0835, 17.6378, 17.9037, 18.2003, 18.4355, 18.6933, 19.1862, 19.4685, 19.7508, 20.0351, 20.2785, 20.5362, 21.0435, 21.3074, 21.5467, 21.7983, 22.0724, 22.3301, 22.5837, 22.8476, 23.1196, 23.3774, 23.6494, 23.9051, 24.173, 24.4164, 24.7069, 24.9503, 25.1937, 25.4555, 25.7194, 25.9833, 26.2226, 26.5069, 27.0449, 27.2883, 27.5399, 27.8139, 28.0655, 28.3151, 28.5708, 28.8285, 29.3337, 29.7489, 30.2562, 30.7839, 31.0703, 31.6042, 32.136, 32.4285, 32.9951, 33.2814, 33.5453, 34.0608, 34.3737, 34.611, 34.8974, 35.4251, 35.7012, 36.8303, 37.0942, 37.6669, 37.9103, 38.2049, 38.483, 38.7633, 39.0374, 39.3217, 39.5753, 39.8535, 40.1296, 40.7085, 40.958, 41.4919, 41.7435, 42.0135, 42.5126, 42.848, 43.1139, 43.3758, 43.656, 43.9239, 44.2246, 44.4864, 44.7708, 45.0142, 45.3149, 45.593, 45.8589, 46.1208, 46.3989, 46.6955, 46.9778, 47.3112, 47.5771, 47.8471, 48.1089, 48.3912, 48.6612, 48.9108, 49.5162, 49.7862, 50.0624, 50.3426, 50.6044, 50.9133, 51.1976, 51.713, 51.9851, 52.2469, 52.7521, 53.0549, 53.3617, 53.6174, 54.1758, 54.4478, 54.683, 55.1269, 55.4685, 55.7303, 56.0249, 56.2908, 56.5444, 56.8083, 57.0639, 57.3462, 57.6346, 57.9087, 58.4487, 58.7208, 59.1033, 59.3733, 59.6596, 59.9583, 60.218, 60.486, 61.0485, 61.3655, 61.6499, 61.9526, 62.2308, 62.5662, 62.8158, 63.0858, 63.6871, 63.9326, 64.5135, 64.761, 65.2805, 65.5444, 65.8021, 66.0455, 66.1908, 66.8453, 67.1276, 67.3649, 67.6328, 67.8926, 68.1544, 68.4101, 68.9255, 69.2549, 69.5412, 69.7887, 70.0649, 70.3267, 70.6069, 70.8851, 71.4619, 71.7749, 72.0489, 72.4355, 72.8037, 73.0921, 73.3969, 73.7119]",wtc1p17,wtc1p17,1,-1.0328,-0.9849
21,track23,0.974604166666667,True,105,"[1.1936, 1.6906, 2.3227, 3.0018, 3.1961, 3.5663, 4.0347, 4.6872, 5.309, 5.9984, 6.6386, 7.3299, 7.9599, 8.6309, 9.2956, 9.9645, 11.2777, 11.877, 12.5499, 13.2474, 14.0247, 14.712, 15.3727, 15.9884, 16.5836, 17.2177, 17.8927, 18.6004, 19.2672, 19.9443, 20.5947, 21.237, 21.9345, 22.5809, 23.3029, 23.9718, 24.6999, 25.3872, 26.0929, 26.7004, 27.3509, 28.0299, 28.7274, 29.4106, 30.059, 30.7422, 31.5031, 32.1352, 32.7836, 33.4484, 34.1193, 34.8597, 35.6595, 36.1995, 36.8499, 37.5331, 38.1611, 38.8361, 39.6563, 40.3047, 41.0104, 41.6179, 42.3093, 43.0845, 43.9886, 44.3384, 44.8743, 45.6249, 46.2897, 46.8543, 47.4965, 48.2104, 48.8486, 49.4438, 50.129, 50.7795, 51.4504, 52.1295, 52.7902, 53.4099, 54.1074, 54.809, 55.5127, 56.2143, 56.8852, 57.5274, 58.2638, 58.9634, 59.6036, 60.2888, 60.8329, 61.3647, 61.9865, 62.5859, 63.2281, 63.897, 64.5331, 65.1754, 65.7931, 66.4518, 67.7629, 69.2418, 69.8922, 70.7165, 71.7536]",wtc1p03,wtc1p03,3,-1.1204,-1.2469
22,track20,1.0476875,True,134,"[3.0903, 3.9371, 4.8923, 5.8434, 6.7516, 7.7048, 8.5516, 9.5478, 10.5214, 11.4787, 12.393, 13.3421, 14.2646, 15.1319, 16.0482, 16.9196, 17.8564, 18.873, 19.8159, 20.7916, 21.7939, 22.6284, 23.553, 24.5512, 25.4696, 26.4003, 27.3555, 28.235, 29.1678, 30.0228, 30.9473, 31.8657, 32.8005, 33.725, 34.5882, 35.525, 36.4291, 37.4723, 38.3519, 39.258, 40.2357, 41.0825, 41.9928, 42.8948, 43.7805, 44.6498, 45.5559, 46.4355, 47.3948, 48.2866, 49.2255, 50.1234, 51.0009, 51.8969, 52.9462, 53.8196, 54.7032, 55.6769, 56.5748, 57.4973, 58.4157, 59.3382, 60.2934, 61.2671, 62.163, 63.0794, 64.0244, 64.9489, 65.808, 66.8082, 67.6796, 68.7187, 69.6105, 70.1321, 70.6312, 71.5905, 72.6296, 73.4478, 73.91, 74.6055, 75.6303, 76.3257, 76.5487, 77.4834, 78.498, 79.3264, 80.208, 81.1591, 82.0244, 82.9203, 83.2598, 84.035, 84.9207, 85.9271, 87.8089, 88.7109, 89.7132, 90.7032, 91.6503, 92.6157, 93.6364, 94.0475, 94.2316, 94.4178, 95.3382, 96.2771, 97.0912, 98.0587, 98.9566, 100.3169, 100.8569, 101.7896, 102.7244, 103.5814, 104.5059, 105.4755, 106.5759, 109.2023, 110.7078, 111.6159, 112.6162, 113.555, 114.408, 115.4144, 116.3082, 117.2287, 118.1307, 119.7364, 122.8496, 126.7339, 128.2414, 128.6239, 129.125, 129.575]",wtc2p24,wtc2p24,1,-0.44,-0.3163
23,track15,0.99075,True,283,"[2.4988, 2.8813, 3.3293, 3.7567, 4.0267, 4.2886, 4.7038, 4.9349, 5.3052, 5.5424, 5.7756, 5.9965, 6.1949, 6.4036, 6.6204, 6.8311, 7.0295, 7.2279, 7.4345, 7.6308, 7.8477, 8.0542, 8.2547, 8.4654, 8.6658, 8.8827, 9.0995, 9.2979, 9.5106, 9.7315, 9.9381, 10.1304, 10.3227, 10.5006, 10.7011, 10.8933, 11.0938, 11.2902, 11.4906, 11.687, 11.8915, 12.2822, 12.4724, 12.8713, 13.0717, 13.2702, 13.4543, 13.6506, 13.8449, 14.0454, 14.2499, 14.4545, 14.6672, 14.8636, 15.0579, 15.2706, 15.5017, 15.6961, 16.1481, 16.3465, 16.5715, 16.7802, 17.0011, 17.2281, 17.4818, 17.6986, 17.9072, 18.1179, 18.3388, 18.5372, 18.7479, 18.9443, 19.1549, 19.3615, 19.5886, 19.8156, 20.0488, 20.3127, 20.5397, 20.7443, 20.9508, 21.1595, 21.362, 21.5624, 21.7813, 21.992, 22.1924, 22.4072, 22.8327, 23.0474, 23.254, 23.6468, 23.8574, 24.244, 24.4343, 24.6368, 24.8515, 25.0806, 25.3179, 25.5368, 25.7433, 25.9765, 26.2383, 26.4695, 26.6761, 26.9174, 27.1077, 27.3081, 27.7602, 27.9872, 28.1795, 28.3943, 28.6049, 28.832, 29.059, 29.2697, 29.4886, 29.6972, 29.8895, 30.0961, 30.3006, 30.5256, 31.1495, 31.5504, 31.7468, 31.9615, 32.3788, 32.5772, 32.7777, 33.2624, 33.5099, 33.7493, 34.0029, 34.4672, 34.6983, 35.3856, 35.6045, 36.2877, 36.5004, 36.9524, 37.1938, 37.3983, 37.609, 38.0958, 38.4967, 38.6931, 38.8895, 39.092, 39.3272, 39.5502, 39.7629, 39.9817, 40.444, 40.6588, 40.8777, 41.0965, 41.3195, 41.5363, 41.7593, 41.9556, 42.1765, 42.3831, 42.5979, 42.8249, 43.0499, 43.7229, 43.9397, 44.1442, 44.3508, 44.7681, 44.9993, 45.2365, 45.4595, 45.6886, 45.9177, 46.1324, 46.3554, 46.564, 46.7727, 46.9854, 47.2043, 47.4149, 47.6236, 47.8424, 48.0633, 48.2802, 48.5031, 48.7281, 48.947, 49.1904, 49.4256, 49.6486, 49.8674, 50.0658, 50.2786, 50.4872, 50.7081, 50.9433, 51.1724, 51.3893, 51.5979, 51.782, 51.9845, 52.2136, 52.4406, 52.6493, 52.8743, 53.089, 53.2956, 53.5063, 53.7149, 53.942, 54.169, 54.3777, 54.5965, 54.7806, 54.9872, 55.4147, 55.9793, 56.2002, 56.6992, 56.9345, 57.1861, 57.4152, 57.6442, 57.8652, 58.0718, 58.2824, 58.4952, 58.7099, 58.9104, 59.0127, 59.1354, 59.3624, 59.569, 59.8124, 60.739, 60.9333, 61.144, 62.7477, 63.5167, 64.4045, 64.6581, 64.8667, 65.0795, 65.3208, 65.5438, 65.7667, 65.9733, 66.184, 66.3845, 66.6115, 66.8427, 67.0595, 67.2599, 67.4788, 67.6833, 67.9063, 68.1088, 68.3338, 68.5424, 68.7511, 68.9679, 69.1827, 69.4077, 69.6306, 69.8433, 70.0724, 70.322, 70.5552, 70.7945, 71.1893, 71.4102, 71.9747, 72.3081, 72.5392, 72.7745, 72.9995, 73.2122, 73.427, 73.6417, 73.8545, 74.0733]",wtc1p03,wtc1p03,2,-1.0295,-1.2469
24,track8,1.97,True,400,"[0.5602, 2.9023, 3.7716, 4.647, 4.9845, 5.2382, 5.3834, 5.5552, 5.637, 5.815, 6.1668, 6.4777, 6.7743, 7.0464, 7.3327, 7.5945, 7.8155, 8.0998, 8.4045, 8.7155, 9.0345, 9.3434, 9.6277, 9.9202, 10.133, 10.3907, 10.722, 10.992, 11.2866, 11.5811, 11.8655, 12.16, 12.4341, 12.7, 13.0109, 13.3443, 13.6675, 13.9334, 14.2095, 14.4755, 14.7598, 15.0134, 15.3243, 15.6884, 15.9645, 16.2714, 16.6007, 16.8011, 17.112, 17.4127, 17.6889, 17.9711, 18.2718, 18.5398, 18.822, 19.1432, 19.452, 19.6607, 19.9634, 20.3275, 20.5689, 20.89, 21.162, 21.4443, 21.7777, 22.1173, 22.33, 22.6143, 22.9027, 23.1441, 23.3814, 23.6186, 23.9009, 24.1361, 24.4695, 24.7845, 25.0873, 25.3859, 25.6743, 25.9034, 26.1836, 26.5436, 26.9016, 27.1982, 27.5091, 27.7709, 28.0205, 28.3027, 28.5543, 28.7814, 29.08, 29.4605, 29.8184, 30.1314, 30.383, 30.9495, 31.2114, 31.463, 31.782, 32.142, 32.3895, 32.6616, 32.8989, 33.177, 33.4655, 33.7477, 34.3286, 34.6784, 34.9668, 35.2082, 35.5089, 35.783, 36.0407, 36.3618, 36.7218, 36.9877, 37.2557, 37.5093, 37.8059, 38.3684, 38.6466, 38.9493, 39.1743, 39.4259, 39.7614, 39.9966, 40.283, 40.5734, 40.782, 41.0643, 41.457, 41.7495, 42.0032, 42.3018, 43.3266, 43.5618, 43.8543, 44.1836, 44.4373, 44.7073, 44.9486, 45.3209, 45.6155, 45.8793, 46.1473, 46.4357, 46.6995, 46.9552, 47.2682, 47.5566, 47.802, 48.0536, 48.3809, 48.6714, 48.9434, 49.2073, 49.4466, 49.6839, 49.9845, 50.2055, 50.4755, 50.7782, 51.5166, 51.8132, 52.0975, 52.4452, 52.7705, 53.0568, 53.3125, 53.607, 53.8934, 54.1491, 54.3966, 54.728, 54.957, 55.2516, 55.5216, 55.7895, 56.3418, 56.6159, 56.8736, 57.1191, 57.4095, 57.6755, 57.9148, 58.1602, 59.0357, 59.2832, 59.5675, 59.8805, 60.6045, 60.8889, 61.4207, 61.6416, 61.8584, 62.1652, 62.4925, 62.7748, 63.1389, 63.3761, 63.642, 63.9223, 64.2168, 64.765, 65.0207, 65.622, 65.9227, 66.2173, 66.4586, 67.1705, 67.9948, 68.3302, 68.6105, 68.8764, 69.3898, 71.3841, 71.6664, 71.9425, 72.188, 72.6932, 72.9223, 73.1984, 73.4602, 73.72, 74.0084, 74.2661, 74.5341, 74.7509, 75.0066, 75.2725, 75.5548, 75.8227, 76.2707, 76.4875, 77.815, 78.447, 78.6761, 79.1875, 79.4698, 79.7234, 79.9689, 80.2573, 80.5518, 80.8075, 81.3127, 81.5786, 81.8936, 82.133, 82.3682, 82.6157, 82.9389, 83.3439, 83.663, 84.0025, 84.2807, 84.5405, 84.8493, 85.1439, 85.6941, 86.007, 86.2443, 86.4836, 86.7475, 87.0461, 87.3182, 87.5861, 87.85, 88.1384, 88.4309, 88.7214, 89.0036, 89.2634, 89.5314, 89.8177, 90.0693, 90.5234, 91.5318, 91.8673, 92.127, 92.3786, 92.6261, 92.9105, 93.2275, 93.4791, 93.7368, 93.968, 94.2973, 94.5182, 94.7759, 95.0275, 95.3241, 96.1689, 96.4082, 96.6761, 96.9257, 97.1609, 97.4084, 97.748, 98.0466, 98.3125, 98.5723, 98.83, 99.0755, 99.7975, 100.1575, 100.4214, 100.6934, 100.9859, 101.2273, 101.6466, 102.5752, 102.9598, 103.5366, 104.6657, 104.8948, 105.1464, 105.3611, 105.5964, 106.5495, 106.7991, 107.1059, 107.4086, 107.6316, 107.9241, 108.1716, 108.3823, 108.6236, 108.8568, 109.09, 109.3682, 109.6055, 109.9061, 110.213, 110.4809, 110.7611, 111.0373, 111.3482, 111.6693, 111.9536, 112.2605, 112.553, 112.8291, 113.093, 113.4059, 113.678, 113.997, 114.2957, 114.5555, 114.8336, 115.0893, 115.3839, 115.6498, 115.9341, 116.1775, 116.4189, 116.7134, 116.9711, 117.2698, 117.8834, 118.2618, 118.6157, 118.8857, 119.172, 119.4277, 119.6916, 119.9289, 120.1723, 120.5036, 120.7511, 120.9925, 121.2216, 121.6552, 121.9886, 122.2627, 122.5225, 122.8027, 123.0482, 123.312, 123.535, 123.8459, 124.1732, 124.435, 124.7336, 124.9893, 125.243, 125.5375, 125.8873, 126.1859, 126.4355, 126.728, 126.9755, 127.2332, 127.5543, 127.8366, 128.0964, 128.3766, 128.6241, 129.1089, 129.5855, 130.2973]",wtc1f03,wtc1p03,3,-0.6684,-0.6974
25,track6,0.986625,True,270,"[3.7956, 5.1947, 6.3525, 6.6695, 6.825, 7.4366, 7.8743, 9.0341, 10.1529, 10.5641, 11.1613, 11.7156, 13.0575, 13.2191, 13.9513, 14.4116, 14.8861, 15.4916, 16.8968, 17.987, 18.2079, 18.6497, 19.5743, 20.0693, 20.5929, 21.3436, 21.9859, 22.4134, 22.6384, 22.8245, 23.5097, 24.1541, 24.3709, 24.6286, 24.8413, 25.5102, 25.727, 25.9602, 26.1627, 27.1302, 27.3675, 27.5597, 28.2061, 28.5027, 28.7297, 29.4354, 29.6584, 29.9468, 30.18, 30.4131, 32.2991, 33.0497, 33.2911, 33.4936, 34.1338, 34.6084, 34.8313, 35.2281, 35.4859, 35.8295, 36.1097, 36.3245, 37.7972, 38.4743, 38.8731, 39.0961, 39.3477, 39.6831, 39.9409, 40.2886, 41.0597, 41.2909, 41.5077, 41.9986, 42.2052, 42.4322, 42.6695, 42.9252, 43.1972, 43.8661, 44.0297, 44.6454, 45.1568, 46.2797, 46.8995, 47.4906, 48.6034, 49.8859, 50.4156, 51.9313, 52.2893, 53.4306, 54.2488, 54.4534, 55.2143, 55.8709, 56.1306, 56.912, 57.092, 57.2925, 58.1066, 59.432, 59.6529, 59.9659, 60.3116, 60.6409, 61.4816, 61.7761, 62.4593, 62.8541, 63.0606, 64.9711, 66.7138, 67.0779, 67.89, 68.6427, 68.9475, 69.8025, 70.2606, 70.7434, 70.9663, 71.2384, 71.4511, 73.2572, 74.0488, 74.5909, 74.8425, 75.1943, 75.9756, 76.2436, 76.4809, 76.7447, 77.0004, 77.2725, 77.5772, 78.0129, 78.2011, 78.4241, 78.8597, 80.8929, 81.4022, 81.887, 82.3738, 83.3822, 83.867, 84.1431, 84.4029, 84.7097, 84.9634, 85.307, 85.5934, 85.9452, 87.3668, 87.6593, 87.9334, 88.1911, 88.4284, 88.8538, 89.4204, 89.8909, 91.0854, 91.2838, 91.7604, 92.6441, 93.0327, 93.2679, 93.4868, 93.9388, 94.4072, 96.0375, 97.0561, 97.2831, 97.6043, 98.6086, 98.8827, 99.2897, 99.5025, 99.7213, 99.9811, 100.2081, 100.5211, 101.6175, 101.8486, 102.1431, 102.8509, 103.1597, 103.3847, 103.6016, 103.8081, 104.0372, 104.2663, 105.4302, 105.8475, 106.2934, 106.6206, 107.3181, 107.6004, 109.1672, 109.4372, 109.7625, 110.0591, 110.7811, 111.0, 111.3129, 111.5277, 111.8018, 112.0575, 112.3622, 112.6322, 113.2193, 114.8454, 115.1216, 115.3772, 115.6861, 116.4286, 116.6495, 116.8827, 117.1363, 117.39, 117.7786, 118.2163, 118.4291, 119.1245, 119.4006, 119.6236, 119.8547, 120.0797, 120.3191, 120.5747, 121.1516, 121.9616, 122.4361, 122.6795, 123.8188, 124.9847, 126.1302, 126.8216, 128.1859, 128.9304, 130.6404, 130.892, 131.3604, 132.5222, 132.6368, 133.1788, 133.4202, 134.582, 134.7968, 135.0054, 135.9954, 136.4822, 136.9956, 137.7934, 138.3702, 138.6381, 138.9266, 139.1925, 139.7447, 140.4647, 141.3729, 141.9641, 142.2893, 142.8088, 143.8336, 145.6152, 147.1268, 148.3684, 151.9684, 152.2343, 152.4143]",wtc1p04,wtc1p04,2,-0.2648,-0.5101
