target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho,fdr_q
optimizer_beat_density_per_s,mtb_pitch_std,2874,0.1009492789352194,5.8487360869113933e-08,0.0919813396828613,7.835498741760572e-07,0.0919813396828613,1.5610724416276832e-06
optimizer_beat_density_per_s,mean_velocity,2874,0.0880987154237581,2.244199712421929e-06,0.0910422017756336,1.0146423494047276e-06,0.0910422017756336,1.961137078327048e-06
optimizer_beat_density_per_s,mir_roughness,2880,0.0519628530427112,0.0052823227616389,0.0892604194993575,1.6048493552218727e-06,0.0892604194993575,3.078933207425667e-06
optimizer_beat_density_per_s,std_pitch,2809,0.0929013329677049,8.128840976547569e-07,0.0844323079849809,7.432078007405626e-06,0.0844323079849809,1.3848260459842139e-05
optimizer_beat_density_per_s,spectral_bandwidth_hz_std,2880,-0.0404091794234937,0.0301185052321,-0.0638536998808414,0.0006063436476761,0.0638536998808414,0.0009460421972777704
optimizer_beat_density_per_s,rms_std,2880,-0.0443386404709486,0.0173315146670085,-0.0573457211122225,0.0020791154374329,0.0573457211122225,0.0031490695806732226
optimizer_beat_density_per_s,zero_crossing_rate_std,2880,0.0639155742549986,0.0005989485555196,0.0542574305024025,0.0035838665226682,0.0542574305024025,0.005156785718728133
optimizer_beat_density_per_s,onset_strength_std,2880,-0.0445952542884539,0.0166937490243713,-0.0496855151955615,0.007655577587754,0.0496855151955615,0.010660185995851001
optimizer_beat_density_per_s,spectral_bandwidth_hz_mean,2880,-0.0261069379878962,0.1613110370463703,-0.0390391725724435,0.036175354272542,0.0390391725724435,0.04804829105942758
optimizer_beat_density_per_s,spectral_rolloff_hz_std,2880,0.0281839018471434,0.1304955410486523,0.0376910392667931,0.0431191540161596,0.0376910392667931,0.05611990397078059
optimizer_beat_density_per_s,mtb_pitch_mean,2874,-0.026259273516008,0.1593141277551877,-0.0361420802549616,0.0527018231904926,0.0361420802549616,0.06755104080858278
optimizer_beat_density_per_s,mean_pitch,2874,-0.0262091277281316,0.1601124270698548,-0.0361049757464742,0.0529454103634838,0.0361049757464742,0.06755104080858278
optimizer_beat_density_per_s,mir_rms,2880,-0.0305059096430739,0.1016745388174348,-0.0350057868444228,0.0603308689854386,0.0350057868444228,0.07659654444719902
optimizer_beat_density_per_s,rms_mean,2880,-0.0264965490999967,0.1551463787863001,-0.0298211217681959,0.109591835991185,0.0298211217681959,0.13388813925338167
optimizer_beat_density_per_s,onset_strength_mean,2880,0.03482676346178,0.0616568017012695,0.0233813136909851,0.2096967537585314,0.0233813136909851,0.24246187153330193
optimizer_beat_density_per_s,spectral_centroid_hz_std,2880,-0.001392421979798,0.940459135072655,-0.0002255534415,0.9903464600461556,0.0002255534415,0.9903464600461555
optimizer_peak_coverage_70ms,spectral_centroid_hz_std,2777,0.0582874989716747,0.0021204597751482,0.1170842367191689,6.072610016742703e-10,0.1170842367191689,1.6731978663152766e-09
optimizer_peak_coverage_70ms,mean_velocity,2771,-0.0943762026038258,6.462391091160901e-07,-0.1113638384837853,4.155772578322579e-09,0.1113638384837853,1.0656882156292555e-08
optimizer_peak_coverage_70ms,spectral_bandwidth_hz_std,2777,0.0385460827791326,0.0422435541037681,0.0934508356440367,8.090025531346963e-07,0.0934508356440367,1.599478330243407e-06
optimizer_peak_coverage_70ms,spectral_rolloff_hz_std,2777,0.0430848626474958,0.0231781243143276,0.0926487628191576,1.0049915875698742e-06,0.0926487628191576,1.9570888810571236e-06
optimizer_peak_coverage_70ms,mir_centroid,2777,0.0577280138788801,0.0023401769279999,0.0842561527791691,8.749385475936836e-06,0.0842561527791691,1.6186363130483146e-05
